Percent_Bleaching,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Realm_Name,Distance_to_Shore,ClimSST,Temperature_Minimum,Temperature_Maximum,Exposure,Turbidity,Cyclone_Frequency,Windspeed,Depth_m,Substrate_Name,SSTA,SSTA_Maximum,TSA,TSA_Maximum,Year,Month,Day
0.0,4.2656,73.0026,Indian,Western Indo-Pacific,207.46,301.8,298.51,305.14,Sheltered,0.0631,42.42,5,6.0,Hard Coral,0.64,3.02,-0.43,2.41,2017,7,18
0.0,4.2656,73.0026,Indian,Western Indo-Pacific,207.46,301.8,298.51,305.14,Sheltered,0.0631,42.42,5,6.0,Nutrient Indicator Algae,0.64,3.02,-0.43,2.41,2017,7,18
0.0,4.2656,73.0026,Indian,Western Indo-Pacific,207.46,301.98,298.51,305.14,Sheltered,0.0631,42.42,7,7.5,Hard Coral,0.12,3.02,-0.7,2.41,2011,9,13
0.0,4.2656,73.0026,Indian,Western Indo-Pacific,207.46,301.98,298.51,305.14,Sheltered,0.0631,42.42,7,7.5,Nutrient Indicator Algae,0.12,3.02,-0.7,2.41,2011,9,13
0.0,4.2656,73.0026,Indian,Western Indo-Pacific,207.46,301.8,298.51,305.14,Sheltered,0.0631,42.42,5,8.0,Hard Coral,0.64,3.02,-0.43,2.41,2017,7,17
0.0,4.2656,73.0026,Indian,Western Indo-Pacific,207.46,301.8,298.51,305.14,Sheltered,0.0631,42.42,5,8.0,Nutrient Indicator Algae,0.64,3.02,-0.43,2.41,2017,7,17
0.0,4.2656,73.0026,Indian,Western Indo-Pacific,207.46,301.8,298.51,305.14,Sheltered,0.0631,42.42,5,12.0,Hard Coral,0.64,3.02,-0.43,2.41,2017,7,18
0.0,4.2656,73.0026,Indian,Western Indo-Pacific,207.46,301.8,298.51,305.14,Sheltered,0.0631,42.42,5,12.0,Nutrient Indicator Algae,0.64,3.02,-0.43,2.41,2017,7,18
0.0,4.2681,73.4888,Indian,Western Indo-Pacific,65.22,301.57,298.26,304.76,Sheltered,0.0878,42.39,5,6.0,Hard Coral,0.8,2.57,0.5,2.56,2017,7,23
0.0,4.2681,73.4888,Indian,Western Indo-Pacific,65.22,301.57,298.26,304.76,Sheltered,0.0878,42.39,5,6.0,Nutrient Indicator Algae,0.8,2.57,0.5,2.56,2017,7,23
0.0,4.2681,73.4888,Indian,Western Indo-Pacific,65.22,301.57,298.26,304.76,Sheltered,0.0878,42.39,5,12.0,Hard Coral,0.8,2.57,0.5,2.56,2017,7,23
0.0,4.2681,73.4888,Indian,Western Indo-Pacific,65.22,301.57,298.26,304.76,Sheltered,0.0878,42.39,5,12.0,Nutrient Indicator Algae,0.8,2.57,0.5,2.56,2017,7,23
0.0,4.5208,73.3611,Indian,Western Indo-Pacific,617.25,301.89,298.55,305.08,Exposed,0.0809,42.35,3,11.0,Hard Coral,0.07,2.44,-0.96,2.33,2014,9,9
0.0,4.5208,73.3611,Indian,Western Indo-Pacific,617.25,301.89,298.55,305.08,Exposed,0.0809,42.35,3,11.0,Nutrient Indicator Algae,0.07,2.44,-0.96,2.33,2014,9,9
0.0,5.7217,73.4034,Indian,Western Indo-Pacific,1230.35,301.1,298.2,304.88,Sheltered,0.049,41.88,6,5.0,Hard Coral,1.08,3.42,-0.34,2.07,2017,7,1
0.0,5.7217,73.4034,Indian,Western Indo-Pacific,1230.35,301.1,298.2,304.88,Sheltered,0.049,41.88,6,5.0,Nutrient Indicator Algae,1.08,3.42,-0.34,2.07,2017,7,1
0.0,3.6509,72.8173,Indian,Western Indo-Pacific,446.28,301.89,298.58,304.89,Sheltered,0.0762,42.47,4,12.0,Hard Coral,0.55,2.44,-0.29,2.21,2012,9,6
0.0,3.6509,72.8173,Indian,Western Indo-Pacific,446.28,301.89,298.58,304.89,Sheltered,0.0762,42.47,4,12.0,Nutrient Indicator Algae,0.55,2.44,-0.29,2.21,2012,9,6
0.0,3.6546,72.8214,Indian,Western Indo-Pacific,193.13,301.89,298.58,304.89,Sheltered,0.0762,42.47,4,7.0,Hard Coral,0.55,2.44,-0.29,2.21,2012,9,6
0.0,3.6546,72.8214,Indian,Western Indo-Pacific,193.13,301.89,298.58,304.89,Sheltered,0.0762,42.47,4,7.0,Nutrient Indicator Algae,0.55,2.44,-0.29,2.21,2012,9,6
0.0,3.6546,72.8214,Indian,Western Indo-Pacific,193.13,301.77,298.58,304.89,Sheltered,0.0762,42.47,5,5.0,Hard Coral,0.44,2.44,-0.55,2.21,2016,7,13
0.0,3.6546,72.8214,Indian,Western Indo-Pacific,193.13,301.77,298.58,304.89,Sheltered,0.0762,42.47,5,5.0,Nutrient Indicator Algae,0.44,2.44,-0.55,2.21,2016,7,13
0.0,3.6546,72.8214,Indian,Western Indo-Pacific,193.13,301.77,298.58,304.89,Sheltered,0.0762,42.47,5,12.0,Hard Coral,0.44,2.44,-0.55,2.21,2016,7,13
0.0,3.6546,72.8214,Indian,Western Indo-Pacific,193.13,301.77,298.58,304.89,Sheltered,0.0762,42.47,5,12.0,Nutrient Indicator Algae,0.44,2.44,-0.55,2.21,2016,7,13
0.0,3.9247,73.4538,Indian,Western Indo-Pacific,272.18,301.88,298.35,305.07,Sheltered,0.0905,42.43,3,12.0,Hard Coral,0.52,2.93,-0.46,2.34,2012,9,4
0.0,3.9247,73.4538,Indian,Western Indo-Pacific,272.18,301.88,298.35,305.07,Sheltered,0.0905,42.43,3,12.0,Nutrient Indicator Algae,0.52,2.93,-0.46,2.34,2012,9,4
0.0,4.0007,72.9346,Indian,Western Indo-Pacific,1547.25,301.88,297.51,305.69,Sheltered,0.0675,42.44,4,7.0,Hard Coral,1.05,3.05,0.19,3.01,2012,9,5
0.0,4.0007,72.9346,Indian,Western Indo-Pacific,1547.25,301.88,297.51,305.69,Sheltered,0.0675,42.44,4,7.0,Nutrient Indicator Algae,1.05,3.05,0.19,3.01,2012,9,5
0.0,4.0149,72.8052,Indian,Western Indo-Pacific,1019.75,301.61,296.98,305.73,Sheltered,0.0832,42.45,4,12.0,Hard Coral,-0.96,3.14,-1.93,3.09,2013,7,4
0.0,4.0149,72.8052,Indian,Western Indo-Pacific,1019.75,301.61,296.98,305.73,Sheltered,0.0832,42.45,4,12.0,Nutrient Indicator Algae,-0.96,3.14,-1.93,3.09,2013,7,4
0.0,4.0149,72.8052,Indian,Western Indo-Pacific,1019.75,301.61,296.98,305.73,Sheltered,0.0832,42.45,4,8.0,Hard Coral,-0.96,3.14,-1.93,3.09,2013,7,4
0.0,4.0149,72.8052,Indian,Western Indo-Pacific,1019.75,301.61,296.98,305.73,Sheltered,0.0832,42.45,4,8.0,Nutrient Indicator Algae,-0.96,3.14,-1.93,3.09,2013,7,4
0.0,4.0171,72.8052,Indian,Western Indo-Pacific,1190.34,301.81,296.98,305.73,Sheltered,0.0832,42.45,7,5.0,Hard Coral,0.26,3.15,-0.76,3.11,2018,7,24
0.0,4.0171,72.8052,Indian,Western Indo-Pacific,1190.34,301.81,296.98,305.73,Sheltered,0.0832,42.45,7,5.0,Nutrient Indicator Algae,0.26,3.15,-0.76,3.11,2018,7,24
0.0,4.0171,72.8052,Indian,Western Indo-Pacific,1190.34,301.66,296.98,305.73,Sheltered,0.0832,42.45,9,12.0,Hard Coral,0.32,3.14,-0.68,3.09,2016,7,12
0.0,4.0171,72.8052,Indian,Western Indo-Pacific,1190.34,301.66,296.98,305.73,Sheltered,0.0832,42.45,9,12.0,Nutrient Indicator Algae,0.32,3.14,-0.68,3.09,2016,7,12
0.0,4.0171,72.8052,Indian,Western Indo-Pacific,1190.34,301.81,296.98,305.73,Sheltered,0.0832,42.45,7,10.0,Hard Coral,0.26,3.15,-0.76,3.11,2018,7,24
0.0,4.0171,72.8052,Indian,Western Indo-Pacific,1190.34,301.81,296.98,305.73,Sheltered,0.0832,42.45,7,10.0,Nutrient Indicator Algae,0.26,3.15,-0.76,3.11,2018,7,24
0.0,4.0549,72.9571,Indian,Western Indo-Pacific,2004.49,301.86,298.48,305.17,Exposed,0.0751,42.44,6,10.0,Hard Coral,0.0,2.62,-0.08,2.45,2017,5,9
0.0,4.0549,72.9571,Indian,Western Indo-Pacific,2004.49,301.86,298.48,305.17,Exposed,0.0751,42.44,6,10.0,Nutrient Indicator Algae,0.0,2.62,-0.08,2.45,2017,5,9
0.0,4.0549,72.9571,Indian,Western Indo-Pacific,2004.49,301.59,298.48,305.17,Exposed,0.0751,42.44,4,12.0,Hard Coral,-1.55,2.61,-2.6,2.46,2013,7,3
0.0,4.0549,72.9571,Indian,Western Indo-Pacific,2004.49,301.59,298.48,305.17,Exposed,0.0751,42.44,4,12.0,Nutrient Indicator Algae,-1.55,2.61,-2.6,2.46,2013,7,3
0.0,4.0549,72.9571,Indian,Western Indo-Pacific,2004.49,301.86,298.48,305.17,Exposed,0.0751,42.44,6,5.0,Hard Coral,0.0,2.62,-0.08,2.45,2017,5,9
0.0,4.0549,72.9571,Indian,Western Indo-Pacific,2004.49,301.86,298.48,305.17,Exposed,0.0751,42.44,6,5.0,Nutrient Indicator Algae,0.0,2.62,-0.08,2.45,2017,5,9
0.0,4.0558,72.9564,Indian,Western Indo-Pacific,1894.03,301.8,298.48,305.17,Exposed,0.0751,42.44,7,5.0,Hard Coral,0.29,2.62,-0.88,2.45,2018,7,24
0.0,4.0558,72.9564,Indian,Western Indo-Pacific,1894.03,301.8,298.48,305.17,Exposed,0.0751,42.44,7,5.0,Nutrient Indicator Algae,0.29,2.62,-0.88,2.45,2018,7,24
0.0,4.0558,72.9564,Indian,Western Indo-Pacific,1894.03,301.8,298.48,305.17,Exposed,0.0751,42.44,7,10.0,Hard Coral,0.29,2.62,-0.88,2.45,2018,7,24
0.0,4.0558,72.9564,Indian,Western Indo-Pacific,1894.03,301.8,298.48,305.17,Exposed,0.0751,42.44,7,10.0,Nutrient Indicator Algae,0.29,2.62,-0.88,2.45,2018,7,24
0.0,4.1043,73.4265,Indian,Western Indo-Pacific,2060.25,301.88,298.68,304.76,Sheltered,0.0886,42.41,4,5.5,Hard Coral,0.68,2.73,-0.28,2.06,2011,9,5
0.0,4.1043,73.4265,Indian,Western Indo-Pacific,2060.25,301.88,298.68,304.76,Sheltered,0.0886,42.41,4,5.5,Nutrient Indicator Algae,0.68,2.73,-0.28,2.06,2011,9,5
0.0,4.1184,73.4684,Indian,Western Indo-Pacific,1333.37,301.82,298.58,304.54,Sheltered,0.0639,42.41,4,10.0,Hard Coral,0.17,2.87,-0.79,1.79,2012,9,12
0.0,4.1184,73.4684,Indian,Western Indo-Pacific,1333.37,301.82,298.58,304.54,Sheltered,0.0639,42.41,4,10.0,Nutrient Indicator Algae,0.17,2.87,-0.79,1.79,2012,9,12
0.0,4.2381,73.5315,Indian,Western Indo-Pacific,888.46,301.71,298.22,304.93,Sheltered,0.0818,42.39,5,5.0,Hard Coral,0.17,2.52,-0.79,2.3,2014,9,11
0.0,4.2381,73.5315,Indian,Western Indo-Pacific,888.46,301.71,298.22,304.93,Sheltered,0.0818,42.39,5,5.0,Nutrient Indicator Algae,0.17,2.52,-0.79,2.3,2014,9,11
0.0,4.2563,72.9893,Indian,Western Indo-Pacific,521.31,301.92,298.51,305.11,Exposed,0.0935,42.42,4,6.1,Hard Coral,-0.76,2.96,-0.87,2.81,2013,7,3
0.0,4.2563,72.9893,Indian,Western Indo-Pacific,521.31,301.92,298.51,305.11,Exposed,0.0935,42.42,4,6.1,Nutrient Indicator Algae,-0.76,2.96,-0.87,2.81,2013,7,3
0.0,4.2565,72.986,Indian,Western Indo-Pacific,165.6,301.54,298.51,305.11,Exposed,0.0935,42.42,7,6.0,Hard Coral,0.26,2.96,-0.26,2.81,2011,9,12
0.0,4.2565,72.986,Indian,Western Indo-Pacific,165.6,301.54,298.51,305.11,Exposed,0.0935,42.42,7,6.0,Nutrient Indicator Algae,0.26,2.96,-0.26,2.81,2011,9,12
0.0,4.2645,73.0007,Indian,Western Indo-Pacific,38.97,301.64,298.51,305.14,Exposed,0.0631,42.42,5,15.0,Hard Coral,-0.55,3.02,-2.14,2.41,2008,1,14
0.0,4.2645,73.0007,Indian,Western Indo-Pacific,38.97,301.64,298.51,305.14,Exposed,0.0631,42.42,5,15.0,Nutrient Indicator Algae,-0.55,3.02,-2.14,2.41,2008,1,14
0.0,4.2645,73.0007,Indian,Western Indo-Pacific,38.97,301.64,298.51,305.14,Exposed,0.0631,42.42,6,5.0,Hard Coral,-0.56,3.02,-2.15,2.41,2007,1,12
0.0,4.2645,73.0007,Indian,Western Indo-Pacific,38.97,301.64,298.51,305.14,Exposed,0.0631,42.42,6,5.0,Nutrient Indicator Algae,-0.56,3.02,-2.15,2.41,2007,1,12
0.0,4.2645,73.0007,Indian,Western Indo-Pacific,38.97,301.64,298.51,305.14,Exposed,0.0631,42.42,6,15.0,Hard Coral,-0.56,3.02,-2.15,2.41,2007,1,12
0.0,4.2645,73.0007,Indian,Western Indo-Pacific,38.97,301.64,298.51,305.14,Exposed,0.0631,42.42,6,15.0,Nutrient Indicator Algae,-0.56,3.02,-2.15,2.41,2007,1,12
0.0,4.2645,73.0007,Indian,Western Indo-Pacific,38.97,301.64,298.51,305.14,Exposed,0.0631,42.42,5,5.0,Hard Coral,-0.55,3.02,-2.14,2.41,2008,1,14
0.0,4.2645,73.0007,Indian,Western Indo-Pacific,38.97,301.64,298.51,305.14,Exposed,0.0631,42.42,5,5.0,Nutrient Indicator Algae,-0.55,3.02,-2.14,2.41,2008,1,14
0.0,4.2658,72.9969,Indian,Western Indo-Pacific,331.1,301.64,298.51,305.14,Sheltered,0.0935,42.42,4,5.0,Hard Coral,-0.82,3.02,-2.4,2.41,2006,1,13
0.0,4.2658,72.9969,Indian,Western Indo-Pacific,331.1,301.64,298.51,305.14,Sheltered,0.0935,42.42,4,5.0,Nutrient Indicator Algae,-0.82,3.02,-2.4,2.41,2006,1,13
0.0,4.2658,72.9969,Indian,Western Indo-Pacific,331.1,301.64,298.51,305.14,Sheltered,0.0935,42.42,4,14.0,Hard Coral,-0.82,3.02,-2.4,2.41,2006,1,14
0.0,4.2658,72.9969,Indian,Western Indo-Pacific,331.1,301.64,298.51,305.14,Sheltered,0.0935,42.42,4,14.0,Nutrient Indicator Algae,-0.82,3.02,-2.4,2.41,2006,1,14
0.0,4.2834,73.4281,Indian,Western Indo-Pacific,81.49,302.3,298.26,304.98,Sheltered,0.0894,42.39,6,8.0,Hard Coral,1.07,2.53,-0.2,2.32,2016,1,31
0.0,4.2834,73.4281,Indian,Western Indo-Pacific,81.49,302.3,298.26,304.98,Sheltered,0.0894,42.39,6,8.0,Nutrient Indicator Algae,1.07,2.53,-0.2,2.32,2016,1,31
0.0,4.2843,73.4263,Indian,Western Indo-Pacific,43.89,302.65,298.26,304.98,Sheltered,0.0894,42.39,4,10.0,Hard Coral,-0.54,2.53,-0.99,2.32,2012,3,13
0.0,4.2843,73.4263,Indian,Western Indo-Pacific,43.89,302.65,298.26,304.98,Sheltered,0.0894,42.39,4,10.0,Nutrient Indicator Algae,-0.54,2.53,-0.99,2.32,2012,3,13
0.0,4.2882,73.4203,Indian,Western Indo-Pacific,705.56,301.85,298.26,304.98,Sheltered,0.0894,42.39,7,6.5,Hard Coral,1.35,2.53,0.42,2.32,2011,9,10
0.0,4.2882,73.4203,Indian,Western Indo-Pacific,705.56,301.85,298.26,304.98,Sheltered,0.0894,42.39,7,6.5,Nutrient Indicator Algae,1.35,2.53,0.42,2.32,2011,9,10
0.0,4.3167,73.575,Indian,Western Indo-Pacific,226.31,301.92,298.89,305.2,Sheltered,0.0715,42.38,5,14.0,Hard Coral,-0.62,2.87,-1.98,2.5,2006,1,20
0.0,4.3167,73.575,Indian,Western Indo-Pacific,226.31,301.92,298.89,305.2,Sheltered,0.0715,42.38,5,14.0,Nutrient Indicator Algae,-0.62,2.87,-1.98,2.5,2006,1,20
0.0,5.2842,73.1143,Indian,Western Indo-Pacific,111.19,301.83,298.38,305.04,Sheltered,0.0745,42.15,6,2.0,Hard Coral,0.85,3.34,-0.2,2.29,2007,9,20
0.0,5.2842,73.1143,Indian,Western Indo-Pacific,111.19,301.83,298.38,305.04,Sheltered,0.0745,42.15,6,2.0,Nutrient Indicator Algae,0.85,3.34,-0.2,2.29,2007,9,20
0.0,5.2842,73.1143,Indian,Western Indo-Pacific,111.19,302.45,298.38,305.04,Sheltered,0.0745,42.15,4,1.5,Hard Coral,0.38,3.34,-0.72,2.29,2008,2,16
0.0,5.2842,73.1143,Indian,Western Indo-Pacific,111.19,302.45,298.38,305.04,Sheltered,0.0745,42.15,4,1.5,Nutrient Indicator Algae,0.38,3.34,-0.72,2.29,2008,2,16
0.0,5.2842,73.1143,Indian,Western Indo-Pacific,111.19,301.8,298.38,305.04,Sheltered,0.0745,42.15,6,2.0,Hard Coral,-0.11,3.34,-1.45,2.29,2008,8,27
0.0,5.2842,73.1143,Indian,Western Indo-Pacific,111.19,301.8,298.38,305.04,Sheltered,0.0745,42.15,6,2.0,Nutrient Indicator Algae,-0.11,3.34,-1.45,2.29,2008,8,27
0.0,5.2842,73.1143,Indian,Western Indo-Pacific,111.19,301.27,298.38,305.04,Sheltered,0.0745,42.15,3,2.0,Hard Coral,0.92,3.34,-0.09,2.29,2008,11,11
0.0,5.2842,73.1143,Indian,Western Indo-Pacific,111.19,301.27,298.38,305.04,Sheltered,0.0745,42.15,3,2.0,Nutrient Indicator Algae,0.92,3.34,-0.09,2.29,2008,11,11
0.0,5.285,73.1137,Indian,Western Indo-Pacific,26.73,301.41,298.38,305.04,Sheltered,0.0745,42.15,2,6.0,Hard Coral,0.34,3.34,-1.2,2.29,2007,7,30
0.0,5.285,73.1137,Indian,Western Indo-Pacific,26.73,301.41,298.38,305.04,Sheltered,0.0745,42.15,2,6.0,Nutrient Indicator Algae,0.34,3.34,-1.2,2.29,2007,7,30
0.0,5.285,73.1137,Indian,Western Indo-Pacific,26.73,302.31,298.38,305.04,Sheltered,0.0745,42.15,3,4.0,Hard Coral,-0.54,3.34,-1.84,2.29,2009,2,9
0.0,5.285,73.1137,Indian,Western Indo-Pacific,26.73,302.31,298.38,305.04,Sheltered,0.0745,42.15,3,4.0,Nutrient Indicator Algae,-0.54,3.34,-1.84,2.29,2009,2,9
0.0,5.285,73.1137,Indian,Western Indo-Pacific,26.73,302.45,298.38,305.04,Sheltered,0.0745,42.15,4,4.0,Hard Coral,0.38,3.34,-0.72,2.29,2008,2,18
0.0,5.285,73.1137,Indian,Western Indo-Pacific,26.73,302.45,298.38,305.04,Sheltered,0.0745,42.15,4,4.0,Nutrient Indicator Algae,0.38,3.34,-0.72,2.29,2008,2,18
0.0,5.285,73.1137,Indian,Western Indo-Pacific,26.73,301.84,298.38,305.04,Sheltered,0.0745,42.15,5,4.0,Hard Coral,0.38,3.34,-0.75,2.29,2007,9,15
0.0,5.285,73.1137,Indian,Western Indo-Pacific,26.73,301.84,298.38,305.04,Sheltered,0.0745,42.15,5,4.0,Nutrient Indicator Algae,0.38,3.34,-0.75,2.29,2007,9,15
0.0,5.285,73.1129,Indian,Western Indo-Pacific,31.38,302.31,298.38,305.04,Sheltered,0.0745,42.15,3,2.0,Hard Coral,-0.07,3.34,-1.33,2.29,2008,2,11
0.0,5.285,73.1129,Indian,Western Indo-Pacific,31.38,302.31,298.38,305.04,Sheltered,0.0745,42.15,3,2.0,Nutrient Indicator Algae,-0.07,3.34,-1.33,2.29,2008,2,11
0.0,5.2853,73.1138,Indian,Western Indo-Pacific,19.58,301.41,298.38,305.04,Sheltered,0.0745,42.15,2,12.0,Hard Coral,0.34,3.34,-1.2,2.29,2007,7,28
0.0,5.2853,73.1138,Indian,Western Indo-Pacific,19.58,301.41,298.38,305.04,Sheltered,0.0745,42.15,2,12.0,Nutrient Indicator Algae,0.34,3.34,-1.2,2.29,2007,7,28
0.0,5.2853,73.1138,Indian,Western Indo-Pacific,19.58,301.75,298.38,305.04,Sheltered,0.0745,42.15,7,12.0,Hard Coral,-0.09,3.34,-1.51,2.29,2008,8,25
0.0,5.2853,73.1138,Indian,Western Indo-Pacific,19.58,301.75,298.38,305.04,Sheltered,0.0745,42.15,7,12.0,Nutrient Indicator Algae,-0.09,3.34,-1.51,2.29,2008,8,25
0.0,5.2853,73.1138,Indian,Western Indo-Pacific,19.58,301.2,298.38,305.04,Sheltered,0.0745,42.15,3,12.0,Hard Coral,0.52,3.34,-0.57,2.29,2008,11,15
0.0,5.2853,73.1138,Indian,Western Indo-Pacific,19.58,301.2,298.38,305.04,Sheltered,0.0745,42.15,3,12.0,Nutrient Indicator Algae,0.52,3.34,-0.57,2.29,2008,11,15
0.0,-19.661,63.4372,Indian,Western Indo-Pacific,991.08,297.0,294.27,303.48,Exposed,0.0425,45.82,4,6.0,Hard Coral,0.19,3.13,-2.32,2.88,2003,6,8
0.0,-19.661,63.4372,Indian,Western Indo-Pacific,991.08,297.0,294.27,303.48,Exposed,0.0425,45.82,4,6.0,Nutrient Indicator Algae,0.19,3.13,-2.32,2.88,2003,6,8
0.0,16.7614,-62.2294,Atlantic,Tropical Atlantic,364.72,299.04,297.01,304.3,Sheltered,0.0289,54.81,9,13.0,Hard Coral,0.38,2.75,-2.21,2.37,2012,1,12
0.0,16.7614,-62.2294,Atlantic,Tropical Atlantic,364.72,299.04,297.01,304.3,Sheltered,0.0289,54.81,9,13.0,Nutrient Indicator Algae,0.38,2.75,-2.21,2.37,2012,1,12
0.0,16.7876,-62.2177,Atlantic,Tropical Atlantic,250.91,299.0,297.01,304.3,Sheltered,0.0289,54.81,7,12.0,Hard Coral,0.39,2.75,-2.02,2.37,2012,1,10
0.0,16.7876,-62.2177,Atlantic,Tropical Atlantic,250.91,299.0,297.01,304.3,Sheltered,0.0289,54.81,7,12.0,Nutrient Indicator Algae,0.39,2.75,-2.02,2.37,2012,1,10
0.0,16.7914,-62.2165,Atlantic,Tropical Atlantic,277.21,300.89,296.29,304.75,Sheltered,0.0289,54.81,6,13.0,Hard Coral,0.41,2.95,-0.99,2.91,2009,6,30
0.0,16.7914,-62.2165,Atlantic,Tropical Atlantic,277.21,300.89,296.29,304.75,Sheltered,0.0289,54.81,6,13.0,Nutrient Indicator Algae,0.41,2.95,-0.99,2.91,2009,6,30
0.0,16.8098,-62.207,Atlantic,Tropical Atlantic,168.29,299.84,296.29,304.75,Sheltered,0.0304,54.81,6,10.0,Hard Coral,-0.65,2.95,-3.24,2.91,2008,3,16
0.0,16.8098,-62.207,Atlantic,Tropical Atlantic,168.29,299.84,296.29,304.75,Sheltered,0.0304,54.81,6,10.0,Nutrient Indicator Algae,-0.65,2.95,-3.24,2.91,2008,3,16
0.0,16.8098,-62.207,Atlantic,Tropical Atlantic,168.29,300.89,296.29,304.75,Sheltered,0.0304,54.81,6,11.0,Hard Coral,0.41,2.95,-0.99,2.91,2009,6,29
0.0,16.8098,-62.207,Atlantic,Tropical Atlantic,168.29,300.89,296.29,304.75,Sheltered,0.0304,54.81,6,11.0,Nutrient Indicator Algae,0.41,2.95,-0.99,2.91,2009,6,29
0.0,16.8098,-62.207,Atlantic,Tropical Atlantic,168.29,299.84,296.29,304.75,Sheltered,0.0304,54.81,6,4.0,Hard Coral,-0.65,2.95,-3.24,2.91,2008,3,16
0.0,16.8098,-62.207,Atlantic,Tropical Atlantic,168.29,299.84,296.29,304.75,Sheltered,0.0304,54.81,6,4.0,Nutrient Indicator Algae,-0.65,2.95,-3.24,2.91,2008,3,16
0.0,16.8098,-62.207,Atlantic,Tropical Atlantic,168.29,300.77,296.29,304.75,Sheltered,0.0304,54.81,8,10.0,Hard Coral,0.05,2.95,-1.39,2.91,2008,6,23
0.0,16.8098,-62.207,Atlantic,Tropical Atlantic,168.29,300.77,296.29,304.75,Sheltered,0.0304,54.81,8,10.0,Nutrient Indicator Algae,0.05,2.95,-1.39,2.91,2008,6,23
0.0,16.8098,-62.207,Atlantic,Tropical Atlantic,168.29,300.77,296.29,304.75,Sheltered,0.0304,54.81,8,5.0,Hard Coral,0.05,2.95,-1.39,2.91,2008,6,23
0.0,16.8098,-62.207,Atlantic,Tropical Atlantic,168.29,300.77,296.29,304.75,Sheltered,0.0304,54.81,8,5.0,Nutrient Indicator Algae,0.05,2.95,-1.39,2.91,2008,6,23
0.0,16.8215,-62.206,Atlantic,Tropical Atlantic,199.88,298.99,296.29,304.75,Sometimes,0.0304,54.81,9,12.0,Hard Coral,0.58,2.95,-1.94,2.91,2012,1,11
0.0,16.8215,-62.206,Atlantic,Tropical Atlantic,199.88,298.99,296.29,304.75,Sometimes,0.0304,54.81,9,12.0,Nutrient Indicator Algae,0.58,2.95,-1.94,2.91,2012,1,11
0.0,10.7994,98.2014,Pacific,Western Indo-Pacific,160.18,303.02,297.58,306.45,Sheltered,0.0739,47.65,2,4.5,Hard Coral,1.35,3.17,-0.05,2.98,2003,2,23
0.0,10.7994,98.2014,Pacific,Western Indo-Pacific,160.18,303.02,297.58,306.45,Sheltered,0.0739,47.65,2,4.5,Nutrient Indicator Algae,1.35,3.17,-0.05,2.98,2003,2,23
0.0,10.7994,98.2014,Pacific,Western Indo-Pacific,160.18,303.02,297.58,306.45,Sheltered,0.0739,47.65,2,8.5,Hard Coral,1.35,3.17,-0.05,2.98,2003,2,23
0.0,10.7994,98.2014,Pacific,Western Indo-Pacific,160.18,303.02,297.58,306.45,Sheltered,0.0739,47.65,2,8.5,Nutrient Indicator Algae,1.35,3.17,-0.05,2.98,2003,2,23
0.0,10.7994,98.2014,Pacific,Western Indo-Pacific,160.18,303.47,297.58,306.45,Sheltered,0.0739,47.65,2,3.0,Hard Coral,-1.28,3.17,-1.79,2.98,2004,3,20
0.0,10.7994,98.2014,Pacific,Western Indo-Pacific,160.18,303.47,297.58,306.45,Sheltered,0.0739,47.65,2,3.0,Nutrient Indicator Algae,-1.28,3.17,-1.79,2.98,2004,3,20
0.0,10.7994,98.2014,Pacific,Western Indo-Pacific,160.18,303.47,297.58,306.45,Sheltered,0.0739,47.65,2,7.0,Hard Coral,-1.28,3.17,-1.79,2.98,2004,3,20
0.0,10.7994,98.2014,Pacific,Western Indo-Pacific,160.18,303.47,297.58,306.45,Sheltered,0.0739,47.65,2,7.0,Nutrient Indicator Algae,-1.28,3.17,-1.79,2.98,2004,3,20
0.0,9.7824,98.1114,Pacific,Western Indo-Pacific,35.93,302.94,297.85,305.7,Sheltered,0.0925,47.66,6,4.5,Hard Coral,-0.34,2.62,-1.22,2.62,2005,3,5
0.0,9.7824,98.1114,Pacific,Western Indo-Pacific,35.93,302.94,297.85,305.7,Sheltered,0.0925,47.66,6,4.5,Nutrient Indicator Algae,-0.34,2.62,-1.22,2.62,2005,3,5
0.0,9.8274,98.1109,Pacific,Western Indo-Pacific,12.44,302.92,298.11,305.3,Sheltered,0.0888,47.66,6,5.0,Hard Coral,-0.51,2.87,-1.47,2.22,2005,3,4
0.0,9.8274,98.1109,Pacific,Western Indo-Pacific,12.44,302.92,298.11,305.3,Sheltered,0.0888,47.66,6,5.0,Nutrient Indicator Algae,-0.51,2.87,-1.47,2.22,2005,3,4
0.0,9.8532,98.1344,Pacific,Western Indo-Pacific,162.48,303.07,297.89,305.54,Sheltered,0.0876,47.66,6,4.5,Hard Coral,-0.31,2.75,-1.27,2.33,2005,3,4
0.0,9.8532,98.1344,Pacific,Western Indo-Pacific,162.48,303.07,297.89,305.54,Sheltered,0.0876,47.66,6,4.5,Nutrient Indicator Algae,-0.31,2.75,-1.27,2.33,2005,3,4
0.0,10.1474,97.9704,Pacific,Western Indo-Pacific,152.34,302.72,298.14,305.04,Sheltered,0.073,47.65,5,5.0,Hard Coral,-0.3,2.88,-1.31,2.13,2005,3,3
